match_name,team_a,team_b,entry_index,raw_minute,minute,event_type,acting_team,base_weight,urgency,weight,text
Colombia_vs_Portugal,Colombia,Portugal,43,48',48.0,free_kick_won,Colombia,1,0.612,1.612,Jhon Arias (Colombia) wins a free kick in the attacking half.
Colombia_vs_Portugal,Colombia,Portugal,44,48',48.0,foul,Portugal,1,0.0,1.0,Foul by Cristiano Ronaldo (Portugal).
Colombia_vs_Portugal,Colombia,Portugal,45,49',49.0,free_kick_won,Portugal,1,0.796,1.796,Bruno Fernandes (Portugal) wins a free kick in the defensive half.
Colombia_vs_Portugal,Colombia,Portugal,46,51',51.0,attempt_missed,Portugal,3,0.296,3.888,Attempt missed. João Félix (Portugal) header from the centre of the box is high and wide to the left. Assisted by Diogo Dalot with a cross.
Colombia_vs_Portugal,Colombia,Portugal,47,55',55.0,attempt_saved,Colombia,4,0.751,7.002,Attempt saved. Jhon Arias (Colombia) right footed shot from outside the box is saved in the top right corner by Diogo Costa (Portugal). Assisted by Gustavo Puerta.
Colombia_vs_Portugal,Colombia,Portugal,48,55',55.0,attempt_saved,Colombia,4,0.681,6.723,Attempt saved. Jefferson Lerma (Colombia) right footed shot from outside the box is saved in the centre of the goal by Diogo Costa (Portugal). Assisted by Deiver Machado.
Colombia_vs_Portugal,Colombia,Portugal,49,57',57.0,attempt_blocked,Portugal,3,0.494,4.482,Attempt blocked. João Félix (Portugal) right footed shot from outside the box is blocked. Assisted by Nuno Mendes.
Colombia_vs_Portugal,Colombia,Portugal,50,59',59.0,offside,Portugal,1,0.0,1.0,"Offside, Portugal. Cristiano Ronaldo is caught offside."
Colombia_vs_Portugal,Colombia,Portugal,51,60',60.0,substitution,Colombia,0,0.0,0.0,"Substitution, Colombia. Luis Suárez replaces Jhon Córdoba."
Colombia_vs_Portugal,Colombia,Portugal,52,60',60.0,substitution,Colombia,0,0.0,0.0,"Substitution, Colombia. Richard Ríos replaces Jefferson Lerma."
Colombia_vs_Portugal,Colombia,Portugal,53,62',62.0,attempt_missed,Colombia,3,0.45,4.349,"Attempt missed. Richard Ríos (Colombia) left footed shot from the centre of the box is close, but misses to the right. Assisted by Santiago Arias."
Colombia_vs_Portugal,Colombia,Portugal,54,63',63.0,free_kick_won,Portugal,1,0.612,1.612,Vitinha (Portugal) wins a free kick in the attacking half.
Colombia_vs_Portugal,Colombia,Portugal,55,65',65.0,attempt_missed,Colombia,3,0.477,4.43,Attempt missed. Davinson Sánchez (Colombia) header from the centre of the box misses to the right. Assisted by James Rodríguez with a cross following a corner.
Colombia_vs_Portugal,Colombia,Portugal,56,65',65.0,attempt_blocked,Colombia,3,0.494,4.482,Attempt blocked. Luis Suárez (Colombia) right footed shot from the right side of the box is blocked. Assisted by James Rodríguez.
Colombia_vs_Portugal,Colombia,Portugal,57,66',66.0,corner,Colombia,2,0.0,2.0,"Corner, Colombia. Conceded by Diogo Costa."
Colombia_vs_Portugal,Colombia,Portugal,58,66',66.0,attempt_saved,Colombia,4,0.751,7.002,Attempt saved. Jhon Arias (Colombia) right footed shot from the right side of the box is saved in the top right corner by Diogo Costa (Portugal). Assisted by Santiago Arias.
Colombia_vs_Portugal,Colombia,Portugal,59,67',67.0,injury_delay,Portugal,0,0.625,0.0,Delay in match because of an injury Nuno Mendes (Portugal).
Colombia_vs_Portugal,Colombia,Portugal,60,67',67.0,attempt_missed,Colombia,3,0.45,4.349,"Attempt missed. Gustavo Puerta (Colombia) right footed shot from outside the box is close, but misses to the left. Assisted by Luis Díaz following a corner."
Colombia_vs_Portugal,Colombia,Portugal,61,68',68.0,drinks_break,neutral,0,0.318,0.0,Delay in match for a drinks break.
Colombia_vs_Portugal,Colombia,Portugal,62,70',70.0,substitution,Portugal,0,0.0,0.0,"Substitution, Portugal. Samú Costa replaces Vitinha."
Colombia_vs_Portugal,Colombia,Portugal,63,70',70.0,substitution,Portugal,0,0.0,0.0,"Substitution, Portugal. Rafael Leão replaces João Félix."
Colombia_vs_Portugal,Colombia,Portugal,64,71',71.0,delay_over,neutral,0,0.052,0.0,Delay over. They are ready to continue.
Colombia_vs_Portugal,Colombia,Portugal,65,73',73.0,attempt_missed,Colombia,3,0.45,4.349,"Attempt missed. Luis Suárez (Colombia) left footed shot from the centre of the box is close, but misses to the right. Assisted by Santiago Arias with a cross."
Colombia_vs_Portugal,Colombia,Portugal,66,74',74.0,free_kick_won,Portugal,1,0.796,1.796,Nuno Mendes (Portugal) wins a free kick in the defensive half.
Colombia_vs_Portugal,Colombia,Portugal,67,74',74.0,corner,Colombia,2,0.0,2.0,"Corner, Colombia. Conceded by Renato Veiga."
Colombia_vs_Portugal,Colombia,Portugal,68,74',74.0,attempt_blocked,Colombia,3,0.494,4.482,Attempt blocked. James Rodríguez (Colombia) left footed shot from outside the box is blocked.
Colombia_vs_Portugal,Colombia,Portugal,69,75',75.0,foul,Colombia,1,0.0,1.0,Foul by Deiver Machado (Colombia).
Colombia_vs_Portugal,Colombia,Portugal,70,75',75.0,free_kick_won,Portugal,1,0.791,1.791,Diogo Dalot (Portugal) wins a free kick on the right wing.
Colombia_vs_Portugal,Colombia,Portugal,71,76',76.0,substitution,Colombia,0,0.0,0.0,"Substitution, Colombia. Juan Fernando Quintero replaces James Rodríguez."
Colombia_vs_Portugal,Colombia,Portugal,72,76',76.0,substitution,Colombia,0,0.0,0.0,"Substitution, Colombia. Kevin Castaño replaces Jhon Arias."
Colombia_vs_Portugal,Colombia,Portugal,73,77',77.0,corner,Portugal,2,0.0,2.0,"Corner, Portugal. Conceded by Santiago Arias."
Colombia_vs_Portugal,Colombia,Portugal,74,78',78.0,attempt_missed,Portugal,3,0.45,4.349,"Attempt missed. Diogo Dalot (Portugal) right footed shot from outside the box is close, but misses to the right. Assisted by Bruno Fernandes following a corner."
Colombia_vs_Portugal,Colombia,Portugal,75,79',79.0,foul,Colombia,1,0.0,1.0,Foul by Gustavo Puerta (Colombia).
Colombia_vs_Portugal,Colombia,Portugal,76,79',79.0,free_kick_won,Portugal,1,0.791,1.791,Pedro Neto (Portugal) wins a free kick on the right wing.
Colombia_vs_Portugal,Colombia,Portugal,77,80',80.0,corner,Portugal,2,0.0,2.0,"Corner, Portugal. Conceded by Davinson Sánchez."
Colombia_vs_Portugal,Colombia,Portugal,78,81',81.0,foul,Colombia,1,0.0,1.0,Foul by Santiago Arias (Colombia).
Colombia_vs_Portugal,Colombia,Portugal,79,81',81.0,free_kick_won,Portugal,1,0.791,1.791,Rafael Leão (Portugal) wins a free kick on the left wing.
Colombia_vs_Portugal,Colombia,Portugal,80,82',82.0,foul,Colombia,1,0.0,1.0,Foul by Richard Ríos (Colombia).
Colombia_vs_Portugal,Colombia,Portugal,81,82',82.0,free_kick_won,Portugal,1,0.612,1.612,Bruno Fernandes (Portugal) wins a free kick in the attacking half.
Colombia_vs_Portugal,Colombia,Portugal,82,83',83.0,free_kick_won,Colombia,1,0.796,1.796,Richard Ríos (Colombia) wins a free kick in the defensive half.
Colombia_vs_Portugal,Colombia,Portugal,83,83',83.0,foul,Portugal,1,0.0,1.0,Foul by Rúben Dias (Portugal).
Colombia_vs_Portugal,Colombia,Portugal,84,86',86.0,yellow_card,Colombia,3,0.542,4.627,Gustavo Puerta (Colombia) is shown the yellow card for a bad foul.
Colombia_vs_Portugal,Colombia,Portugal,85,87',87.0,substitution,Colombia,0,0.0,0.0,"Substitution, Colombia. Daniel Muñoz replaces Santiago Arias."
Colombia_vs_Portugal,Colombia,Portugal,86,88',88.0,attempt_missed,Colombia,3,0.296,3.888,Attempt missed. Luis Suárez (Colombia) right footed shot from the centre of the box is high and wide to the left.
Colombia_vs_Portugal,Colombia,Portugal,87,90+1',91.0,offside,Colombia,1,0.0,1.0,"Offside, Colombia. Davinson Sánchez is caught offside."
Colombia_vs_Portugal,Colombia,Portugal,88,90+1',91.0,corner,Colombia,2,0.0,2.0,"Corner, Colombia. Conceded by Pedro Neto."
Colombia_vs_Portugal,Colombia,Portugal,89,90+1',91.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 5 minutes of added time.
Colombia_vs_Portugal,Colombia,Portugal,90,90+1',91.0,attempt_missed,Colombia,3,0.477,4.43,Attempt missed. Luis Suárez (Colombia) header from the centre of the box misses to the left. Assisted by Daniel Muñoz with a cross.
Colombia_vs_Portugal,Colombia,Portugal,91,90+2',92.0,substitution,Portugal,0,0.0,0.0,"Substitution, Portugal. Matheus Nunes replaces Nuno Mendes."
Colombia_vs_Portugal,Colombia,Portugal,92,90+3',93.0,attempt_missed,Portugal,3,0.477,4.43,Attempt missed. Rafael Leão (Portugal) right footed shot from the left side of the box misses to the right. Assisted by Renato Veiga.
Colombia_vs_Portugal,Colombia,Portugal,93,90+5',95.0,foul,Colombia,1,0.0,1.0,Foul by Daniel Muñoz (Colombia).
Colombia_vs_Portugal,Colombia,Portugal,94,90+5',95.0,free_kick_won,Portugal,1,0.796,1.796,Diogo Costa (Portugal) wins a free kick in the defensive half.
Colombia_vs_Portugal,Colombia,Portugal,95,90+5',95.0,attempt_blocked,Colombia,3,0.494,4.482,Attempt blocked. Gustavo Puerta (Colombia) right footed shot from the centre of the box is blocked. Assisted by Luis Díaz.
Colombia_vs_Portugal,Colombia,Portugal,96,90+6',96.0,half_end,neutral,0,0.0,0.0,"Second Half ends, Colombia 0, Portugal 0."
Colombia_vs_Portugal,Colombia,Portugal,97,,,half_end,neutral,0,0.0,0.0,"Match ends, Colombia 0, Portugal 0."
Egypt_vs_Belgium,Egypt,Belgium,0,,,pre_match,neutral,0,0.153,0.0,Lineups are announced and players are warming up.
Egypt_vs_Belgium,Egypt,Belgium,1,,,kickoff,neutral,0,0.0,0.0,First Half begins.
Egypt_vs_Belgium,Egypt,Belgium,2,1',1.0,foul,Belgium,1,0.0,1.0,Foul by Amadou Onana (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,3,5',5.0,offside,Egypt,1,0.0,1.0,"Offside, Egypt. Mostafa Zico is caught offside."
Egypt_vs_Belgium,Egypt,Belgium,4,7',7.0,free_kick_won,Egypt,1,0.796,1.796,Omar Marmoush (Egypt) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,5,7',7.0,attempt_missed,Belgium,3,0.45,4.349,"Attempt missed. Kevin De Bruyne (Belgium) right footed shot from outside the box is close, but misses to the left. Assisted by Youri Tielemans."
Egypt_vs_Belgium,Egypt,Belgium,6,12',12.0,VAR,neutral,4,0.25,5.0,VAR Decision: Other Decision Cancelled.
Egypt_vs_Belgium,Egypt,Belgium,7,13',13.0,yellow_card,Egypt,3,0.542,4.627,Marwan Attia (Egypt) is shown the yellow card for a bad foul.
Egypt_vs_Belgium,Egypt,Belgium,8,13',13.0,free_kick_won,Belgium,1,0.612,1.612,Nathan Ngoy (Belgium) wins a free kick in the attacking half.
Egypt_vs_Belgium,Egypt,Belgium,9,14',14.0,yellow_card,Belgium,3,0.542,4.627,Timothy Castagne (Belgium) is shown the yellow card for a bad foul.
Egypt_vs_Belgium,Egypt,Belgium,10,14',14.0,foul,Belgium,1,0.0,1.0,Foul by Timothy Castagne (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,11,19',19.0,handball,Belgium,2,0.0,2.0,Handball by Thomas Meunier (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,12,20',20.0,goal,Egypt,10,0.0,10.0,"Goal! Belgium 0, Egypt 1. Emam Ashour (Egypt) right footed shot from outside the box to the bottom left corner. Assisted by Mohamed Salah."
Egypt_vs_Belgium,Egypt,Belgium,13,22',22.0,free_kick_won,Egypt,1,0.796,1.796,Mohamed Salah (Egypt) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,14,22',22.0,foul,Belgium,1,0.0,1.0,Foul by Brandon Mechele (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,15,31',31.0,attempt_missed,Belgium,3,0.477,4.43,Attempt missed. Youri Tielemans (Belgium) header from the centre of the box misses to the right. Assisted by Timothy Castagne with a cross.
Egypt_vs_Belgium,Egypt,Belgium,16,33',33.0,attempt_saved,Egypt,4,0.681,6.723,Attempt saved. Mostafa Zico (Egypt) right footed shot from the right side of the box is saved in the centre of the goal by Thibaut Courtois (Belgium). Assisted by Marwan Attia.
Egypt_vs_Belgium,Egypt,Belgium,17,34',34.0,yellow_card,Egypt,3,0.542,4.627,Ahmed Fatouh (Egypt) is shown the yellow card for a bad foul.
Egypt_vs_Belgium,Egypt,Belgium,18,37',37.0,foul,Belgium,1,0.0,1.0,Foul by Youri Tielemans (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,19,37',37.0,free_kick_won,Egypt,1,0.796,1.796,Hamdi Fathy (Egypt) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,20,38',38.0,attempt_blocked,Belgium,3,0.494,4.482,Attempt blocked. Leandro Trossard (Belgium) right footed shot from the centre of the box is blocked. Assisted by Jérémy Doku.
Egypt_vs_Belgium,Egypt,Belgium,21,39',39.0,free_kick_won,Belgium,1,0.612,1.612,Leandro Trossard (Belgium) wins a free kick in the attacking half.
Egypt_vs_Belgium,Egypt,Belgium,22,39',39.0,attempt_blocked,Belgium,3,0.494,4.482,Attempt blocked. Leandro Trossard (Belgium) left footed shot from outside the box is blocked. Assisted by Kevin De Bruyne.
Egypt_vs_Belgium,Egypt,Belgium,23,40',40.0,free_kick_won,Egypt,1,0.796,1.796,Emam Ashour (Egypt) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,24,43',43.0,attempt_blocked,Belgium,3,0.494,4.482,Attempt blocked. Kevin De Bruyne (Belgium) right footed shot from outside the box is blocked. Assisted by Leandro Trossard.
Egypt_vs_Belgium,Egypt,Belgium,25,44',44.0,free_kick_won,Belgium,1,0.791,1.791,Amadou Onana (Belgium) wins a free kick on the right wing.
Egypt_vs_Belgium,Egypt,Belgium,26,45',45.0,free_kick_won,Belgium,1,0.796,1.796,Amadou Onana (Belgium) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,27,45+1',46.0,attempt_missed,Belgium,3,0.296,3.888,Attempt missed. Jérémy Doku (Belgium) right footed shot from the centre of the box is high and wide to the right. Assisted by Charles De Ketelaere.
Egypt_vs_Belgium,Egypt,Belgium,28,45+1',46.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 4 minutes of added time.
Egypt_vs_Belgium,Egypt,Belgium,29,45+3',48.0,free_kick_won,Egypt,1,0.796,1.796,Ahmed Fatouh (Egypt) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,30,45+4',49.0,corner,Egypt,2,0.0,2.0,"Corner, Egypt. Conceded by Amadou Onana."
Egypt_vs_Belgium,Egypt,Belgium,31,45+4',49.0,attempt_blocked,Egypt,3,0.494,4.482,Attempt blocked. Mohamed Hany (Egypt) right footed shot from outside the box is blocked.
Egypt_vs_Belgium,Egypt,Belgium,32,45+4',49.0,corner,Egypt,2,0.0,2.0,"Corner, Egypt. Conceded by Thomas Meunier."
Egypt_vs_Belgium,Egypt,Belgium,33,45+4',49.0,attempt_missed,Egypt,3,0.681,5.042,Attempt missed. Omar Marmoush (Egypt) right footed shot from a difficult angle on the left misses to the right.
Egypt_vs_Belgium,Egypt,Belgium,34,45+5',50.0,half_end,neutral,0,0.0,0.0,"First Half ends, Belgium 0, Egypt 1."
Egypt_vs_Belgium,Egypt,Belgium,35,45',45.0,kickoff,neutral,0,0.0,0.0,"Second Half begins Belgium 0, Egypt 1."
Egypt_vs_Belgium,Egypt,Belgium,36,47',47.0,free_kick_won,Belgium,1,0.796,1.796,Jérémy Doku (Belgium) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,37,48',48.0,attempt_blocked,Egypt,3,0.494,4.482,Attempt blocked. Omar Marmoush (Egypt) right footed shot from the centre of the box is blocked. Assisted by Mostafa Zico.
Egypt_vs_Belgium,Egypt,Belgium,38,48',48.0,attempt_blocked,Egypt,3,0.494,4.482,Attempt blocked. Mostafa Zico (Egypt) left footed shot from the centre of the box is blocked.
Egypt_vs_Belgium,Egypt,Belgium,39,50',50.0,foul,Egypt,1,0.0,1.0,Foul by Omar Marmoush (Egypt).
Egypt_vs_Belgium,Egypt,Belgium,40,51',51.0,free_kick_won,Belgium,1,0.791,1.791,Youri Tielemans (Belgium) wins a free kick on the right wing.
Egypt_vs_Belgium,Egypt,Belgium,41,51',51.0,foul,Egypt,1,0.0,1.0,Foul by Ahmed Fatouh (Egypt).
Egypt_vs_Belgium,Egypt,Belgium,42,52',52.0,free_kick_won,Belgium,1,0.612,1.612,Jérémy Doku (Belgium) wins a free kick in the attacking half.
Egypt_vs_Belgium,Egypt,Belgium,43,52',52.0,foul,Egypt,1,0.0,1.0,Foul by Marwan Attia (Egypt).
Egypt_vs_Belgium,Egypt,Belgium,44,53',53.0,other,Belgium,0,0.511,0.0,Kevin De Bruyne (Belgium) hits the left post with a right footed shot from outside the box from a direct free kick.
Egypt_vs_Belgium,Egypt,Belgium,45,54',54.0,corner,Egypt,2,0.0,2.0,"Corner, Egypt. Conceded by Timothy Castagne."
Egypt_vs_Belgium,Egypt,Belgium,46,55',55.0,attempt_missed,Egypt,3,0.477,4.43,Attempt missed. Emam Ashour (Egypt) right footed shot from the right side of the box misses to the left.
Egypt_vs_Belgium,Egypt,Belgium,47,55',55.0,attempt_saved,Egypt,4,0.751,7.002,Attempt saved. Mohamed Salah (Egypt) header from the centre of the box is saved in the top right corner by Thibaut Courtois (Belgium). Assisted by Ahmed Fatouh with a cross.
Egypt_vs_Belgium,Egypt,Belgium,48,56',56.0,substitution,Belgium,0,0.0,0.0,"Substitution, Belgium. Maxim De Cuyper replaces Amadou Onana."
Egypt_vs_Belgium,Egypt,Belgium,49,56',56.0,substitution,Belgium,0,0.0,0.0,"Substitution, Belgium. Nicolas Raskin replaces Timothy Castagne."
Egypt_vs_Belgium,Egypt,Belgium,50,57',57.0,free_kick_won,Belgium,1,0.796,1.796,Charles De Ketelaere (Belgium) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,51,57',57.0,foul,Egypt,1,0.0,1.0,Foul by Hamdi Fathy (Egypt).
Egypt_vs_Belgium,Egypt,Belgium,52,57',57.0,attempt_blocked,Egypt,3,0.494,4.482,Attempt blocked. Marwan Attia (Egypt) left footed shot from the left side of the box is blocked. Assisted by Emam Ashour.
Egypt_vs_Belgium,Egypt,Belgium,53,59',59.0,attempt_missed,Egypt,3,0.296,3.888,Attempt missed. Omar Marmoush (Egypt) right footed shot from the right side of the box is high and wide to the right. Assisted by Mohamed Salah following a fast break.
Egypt_vs_Belgium,Egypt,Belgium,54,61',61.0,corner,Belgium,2,0.0,2.0,"Corner, Belgium. Conceded by Marwan Attia."
Egypt_vs_Belgium,Egypt,Belgium,55,62',62.0,attempt_saved,Belgium,4,0.681,6.723,Attempt saved. Kevin De Bruyne (Belgium) right footed shot from the centre of the box is saved in the centre of the goal by Mostafa Shobeir (Egypt). Assisted by Thomas Meunier.
Egypt_vs_Belgium,Egypt,Belgium,56,62',62.0,attempt_missed,Belgium,3,0.45,4.349,"Attempt missed. Youri Tielemans (Belgium) left footed shot from outside the box is close, but misses to the left following a corner."
Egypt_vs_Belgium,Egypt,Belgium,57,63',63.0,corner,Belgium,2,0.0,2.0,"Corner, Belgium. Conceded by Ahmed Fatouh."
Egypt_vs_Belgium,Egypt,Belgium,58,63',63.0,free_kick_won,Belgium,1,0.796,1.796,Brandon Mechele (Belgium) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,59,63',63.0,foul,Egypt,1,0.0,1.0,Foul by Mohamed Salah (Egypt).
Egypt_vs_Belgium,Egypt,Belgium,60,64',64.0,foul,Belgium,1,0.0,1.0,Foul by Nathan Ngoy (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,61,64',64.0,free_kick_won,Egypt,1,0.796,1.796,Mostafa Shobeir (Egypt) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,62,65',65.0,corner,Egypt,2,0.0,2.0,"Corner, Egypt. Conceded by Nathan Ngoy."
Egypt_vs_Belgium,Egypt,Belgium,63,65',65.0,attempt_blocked,Egypt,3,0.494,4.482,Attempt blocked. Omar Marmoush (Egypt) right footed shot from the centre of the box is blocked. Assisted by Mohamed Salah.
Egypt_vs_Belgium,Egypt,Belgium,64,66',66.0,own_goal,neutral,10,0.0,10.0,"Own Goal by Mohamed Hany, Egypt. Belgium 1, Egypt 1."
Egypt_vs_Belgium,Egypt,Belgium,65,66',66.0,substitution,Belgium,0,0.0,0.0,"Substitution, Belgium. Romelu Lukaku replaces Charles De Ketelaere."
Egypt_vs_Belgium,Egypt,Belgium,66,66',66.0,free_kick_won,Belgium,1,0.796,1.796,Youri Tielemans (Belgium) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,67,66',66.0,foul,Egypt,1,0.0,1.0,Foul by Mohanad Lasheen (Egypt).
Egypt_vs_Belgium,Egypt,Belgium,68,67',67.0,drinks_break,neutral,0,0.318,0.0,Delay in match for a drinks break.
Egypt_vs_Belgium,Egypt,Belgium,69,70',70.0,delay_over,neutral,0,0.052,0.0,Delay over. They are ready to continue.
Egypt_vs_Belgium,Egypt,Belgium,70,71',71.0,substitution,Egypt,0,0.0,0.0,"Substitution, Egypt. Ramy Rabia replaces Emam Ashour."
Egypt_vs_Belgium,Egypt,Belgium,71,72',72.0,foul,Belgium,1,0.0,1.0,Foul by Jérémy Doku (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,72,72',72.0,free_kick_won,Egypt,1,0.796,1.796,Mohanad Lasheen (Egypt) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,73,73',73.0,attempt_saved,Belgium,4,0.681,6.723,Attempt saved. Thomas Meunier (Belgium) left footed shot from the right side of the box is saved in the centre of the goal by Mostafa Shobeir (Egypt). Assisted by Leandro Trossard.
Egypt_vs_Belgium,Egypt,Belgium,74,74',74.0,free_kick_won,Egypt,1,0.796,1.796,Mostafa Zico (Egypt) wins a free kick in the defensive half.
Egypt_vs_Belgium,Egypt,Belgium,75,75',75.0,yellow_card,Belgium,3,0.542,4.627,Maxim De Cuyper (Belgium) is shown the yellow card for a bad foul.
Egypt_vs_Belgium,Egypt,Belgium,76,75',75.0,foul,Belgium,1,0.0,1.0,Foul by Maxim De Cuyper (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,77,75',75.0,free_kick_won,Egypt,1,0.791,1.791,Mostafa Zico (Egypt) wins a free kick on the right wing.
Egypt_vs_Belgium,Egypt,Belgium,78,76',76.0,substitution,Egypt,0,0.0,0.0,"Substitution, Egypt. Hamza Abdelkarim replaces Mohamed Salah."
Egypt_vs_Belgium,Egypt,Belgium,79,76',76.0,substitution,Egypt,0,0.0,0.0,"Substitution, Egypt. Zizo replaces Mostafa Zico."
Egypt_vs_Belgium,Egypt,Belgium,80,78',78.0,attempt_blocked,Belgium,3,0.494,4.482,Attempt blocked. Romelu Lukaku (Belgium) right footed shot from the centre of the box is blocked. Assisted by Leandro Trossard.
Egypt_vs_Belgium,Egypt,Belgium,81,79',79.0,attempt_blocked,Egypt,3,0.494,4.482,Attempt blocked. Zizo (Egypt) right footed shot from outside the box is blocked. Assisted by Hamdi Fathy.
Egypt_vs_Belgium,Egypt,Belgium,82,80',80.0,foul,Belgium,1,0.0,1.0,Foul by Thomas Meunier (Belgium).
Egypt_vs_Belgium,Egypt,Belgium,83,80',80.0,free_kick_won,Egypt,1,0.791,1.791,Hamdi Fathy (Egypt) wins a free kick on the left wing.
Egypt_vs_Belgium,Egypt,Belgium,84,81',81.0,free_kick_won,Belgium,1,0.791,1.791,Jérémy Doku (Belgium) wins a free kick on the left wing.
Egypt_vs_Belgium,Egypt,Belgium,85,81',81.0,foul,Egypt,1,0.0,1.0,Foul by Mohamed Hany (Egypt).
Egypt_vs_Belgium,Egypt,Belgium,86,83',83.0,attempt_saved,Belgium,4,0.681,6.723,Attempt saved. Brandon Mechele (Belgium) header from the centre of the box is saved in the bottom right corner by Mostafa Shobeir (Egypt). Assisted by Youri Tielemans.
Egypt_vs_Belgium,Egypt,Belgium,87,84',84.0,attempt_blocked,Egypt,3,0.494,4.482,Attempt blocked. Omar Marmoush (Egypt) right footed shot from the centre of the box is blocked. Assisted by Hamdi Fathy.
Egypt_vs_Belgium,Egypt,Belgium,88,84',84.0,corner,Egypt,2,0.0,2.0,"Corner, Egypt. Conceded by Thibaut Courtois."
Egypt_vs_Belgium,Egypt,Belgium,89,86',86.0,substitution,Belgium,0,0.0,0.0,"Substitution, Belgium. Hans Vanaken replaces Kevin De Bruyne."
Egypt_vs_Belgium,Egypt,Belgium,90,86',86.0,substitution,Belgium,0,0.0,0.0,"Substitution, Belgium. Matias Fernandez-Pardo replaces Jérémy Doku."
Egypt_vs_Belgium,Egypt,Belgium,91,87',87.0,attempt_missed,Belgium,3,0.296,3.888,Attempt missed. Romelu Lukaku (Belgium) header from the centre of the box is too high. Assisted by Nicolas Raskin with a cross.
Egypt_vs_Belgium,Egypt,Belgium,92,88',88.0,substitution,Egypt,0,0.0,0.0,"Substitution, Egypt. Ibrahim Adel replaces Hamdi Fathy."
Egypt_vs_Belgium,Egypt,Belgium,93,88',88.0,substitution,Egypt,0,0.0,0.0,"Substitution, Egypt. Karim Hafez replaces Ahmed Fatouh."
Egypt_vs_Belgium,Egypt,Belgium,94,90',90.0,added_time,neutral,0,0.0,0.0,Fourth official has announced 5 minutes of added time.
Egypt_vs_Belgium,Egypt,Belgium,95,90',90.0,attempt_blocked,Egypt,3,0.494,4.482,Attempt blocked. Mohamed Hany (Egypt) right footed shot from outside the box is blocked. Assisted by Omar Marmoush.
Egypt_vs_Belgium,Egypt,Belgium,96,90+3',93.0,free_kick_won,Belgium,1,0.791,1.791,Leandro Trossard (Belgium) wins a free kick on the left wing.
Egypt_vs_Belgium,Egypt,Belgium,97,90+3',93.0,foul,Egypt,1,0.0,1.0,Foul by Zizo (Egypt).
Egypt_vs_Belgium,Egypt,Belgium,98,90+4',94.0,attempt_missed,Belgium,3,0.296,3.888,Attempt missed. Brandon Mechele (Belgium) right footed shot from the centre of the box is just a bit too high. Assisted by Youri Tielemans with a cross following a set piece situation.
Egypt_vs_Belgium,Egypt,Belgium,99,90+6',96.0,half_end,neutral,0,0.0,0.0,"Second Half ends, Belgium 1, Egypt 1."
Egypt_vs_Belgium,Egypt,Belgium,100,,,half_end,neutral,0,0.0,0.0,"Match ends, Belgium 1, Egypt 1."
England_vs_Croatia,England,Croatia,0,,,other,neutral,0,0.459,0.0,"Welcome to AT&T Stadium, the match will start in about 5 minutes."
England_vs_Croatia,England,Croatia,1,1',1.0,other,neutral,0,0.0,0.0,The referee starts the match.
England_vs_Croatia,England,Croatia,2,1',1.0,other,England,0,0.0,0.0,"England kick-off, and the game is underway."
England_vs_Croatia,England,Croatia,3,1',1.0,other,neutral,0,0.25,0.0,"The weather only plays a minor part today, as the stadium roof has been taken into use"
England_vs_Croatia,England,Croatia,4,1',1.0,other,neutral,0,0.791,0.0,The pitch is in fantastic condition today and the players are enjoying the surface.
England_vs_Croatia,England,Croatia,5,2',2.0,other,neutral,0,0.026,0.0,Elliot Anderson could cost his team a goal after a defensive blunder.
England_vs_Croatia,England,Croatia,6,3',3.0,other,Croatia,0,0.0,0.0,Ivan Perisic from Croatia swings in the corner from the right.
England_vs_Croatia,England,Croatia,7,3',3.0,other,Croatia,0,0.421,0.0,Josip Sutalo from Croatia fails to connect properly on the volley and sends the ball wide of target
England_vs_Croatia,England,Croatia,8,4',4.0,other,England,0,0.0,0.0,Declan Rice from England intercepts a cross aimed towards the box.
